,caption,likes,URL,comments,labels
303,"Photo by @jasperdoest | The uninhabited island of #Rottumeroog rises above the sand dunes that have formed on the West side of the island due to prevailing East wind during the winter months. The island, which belongs to the West-Frisian Islands in the Northern part of The Netherlands, is one of the few true protected wilderness area's within our country and of international importance for migratory birds.Fluid, thatÛªs how Aart Aarsbergen @aart_natgeo (former Editor-in-Chief of the Dutch edition of National Geographic Magazine poetically described Rottumeroog; a place continuously shaped by the elements. I still remember the phone call after my first visit to this island in the Wadden Sea. I told Aart I truly loved the place, after which he asked me what was there to see. Û÷ÛÏNothingÛ, I replied. Which as a magazine editor made him a little nervous.Aart, last week you officially retired after 17 years @natgeonl. IÛªm extremely grateful for the chances, faith, confidence and freedom you gave me over the past years, which allowed me to grow into the photographer I am today. I wish you all the best and I sincerely hope our paths will keep crossing in the future. Perhaps not professionally (as IÛªm not thinking about retirement any time soon) but IÛªll be on the lookout for a cyclist making fun of my non-Italian bicycle ;-). For more work from The Netherlands and other places around the globe #followme @jasperdoest#staatsbosbeheer #waddenzee #waddensea #wilderness #worldheritage","301,213 likes",https://scontent-dfw5-2.cdninstagram.com/vp/d09b9a04035db2cb7f0fc2bdffc89826/5C671CCC/t51.2885-15/fr/e15/s1080x1080/41894975_2159279434292447_63029121921948244_n.jpg,887,"['sky', 'singing sand', 'cloud', 'erg', 'sand', 'dune', 'aeolian landform', 'landscape', 'ecoregion', 'horizon']"
304,"Photo by @pedromcbride | Sublime Soaring ÛÓ the Albatross does not only boast the greatest wingspan of any bird in the world (up to 11 feet), it is also one of the best flyers using ocean winds to stay afloat for thousands of miles and days on end.  Sadly, these giants of the air are threatened ÛÓ initially for their feathers, but now by plastic which inevitably ends up in the oceans and looks like albatross's favorite food, squid.  This beauty followed me years ago as we sailed toward Antarctica while getting blasted by wind and waves of the Drake Passage. This gentle giant soared past us as if the stormy seas and angry winds were just ripples. To see more, follow @pedromcbride. #albatross #flight #birds#gratitude","268,174 likes",https://scontent-dfw5-2.cdninstagram.com/vp/048b775fb75f97ed81f2a2899529b497/5C679C27/t51.2885-15/fr/e15/s1080x1080/42417940_341164533118921_6263440889725400269_n.jpg,647,"['bird', 'seabird', 'albatross', 'water', 'sea', 'wave', 'ocean', 'fauna', 'beak', 'wind wave']"
305,"Photo by @davidalanharvey | IÛªm constantly shooting where I live. Obsessed to do so in general and now working on a new environmentally oriented book on the Outer Banks. This summer cottage was originally built on land, and is now precariously out over Pamlico Sound simply because of storm erosion. This is geologically natural and these barrier islands of sand are always moving. All houses in the Outer Banks, NC are in danger from hurricanes, northeaster storms, and rising water levels.","212,900 likes",https://scontent-dfw5-2.cdninstagram.com/vp/bcb170b3810524837b1675336b89e7b7/5CB19D1D/t51.2885-15/fr/e15/s1080x1080/42154269_721918521518696_2948954446806088028_n.jpg,468,"['sky', 'water', 'sea', 'house', 'ocean', 'home', 'wood', 'evening', 'cloud', 'building']"
306,"Photo by @simonnorfolkstudio | I was fortunate to travel to Socotra not just once, but twice. Here photographed, the astonishing white sand beach at Detwah Lagoon near Qalansia (Qalansiyah) ... Territorially part of Yemen,  Socotra (Arabic: ¯_ôôâô¯áôÕ¯±ô_ôäÛ_ Suqu__ra), is an archipelago of four islands located in the Arabian Sea. The largest island, also known as Socotra, lies about 240km (150mi) east of the Horn of Africa and 380km (240mi) south of the Arabian Peninsula. As a consequence of its isolation, the island is home to a high number of endemic species ÛÒ up to a third of its plant life is endemic. It has been described as ""the most alien-looking place on EarthÛ. In the 1990s, a team of United Nations biologists conducted a survey of the archipelagoÛªs flora and fauna and counted nearly 700 species found nowhere else on earth; only New Zealand, Hawaii, New Caledonia, and the GalÌÁpagos Islands have more impressive numbers.Follow  @simonnorfolkstudio for updates, outtakes, unpublished and archive material.@simonnorfolkstudio @natgeo  #Socotra #landscape #soqotra #documentaryphotography #simonnorfolkstudio #simonnorfolk words: @tribaleye #documentary #reportage #Yemen #arabiansea #photojournalism #journalism #arabianpeninsular #arabia  #simonnorfolkstudio #simonnorfolk #worldheritage #beach #surf","510,345 likes",https://scontent-dfw5-2.cdninstagram.com/vp/777b53756ee9e1c665ac0941f67f8734/5C74DDB7/t51.2885-15/fr/e15/s1080x1080/41955932_480196909050452_5175560486668478057_n.jpg,1298,"['sea', 'coastal and oceanic landforms', 'body of water', 'ocean', 'shore', 'sky', 'horizon', 'coast', 'wave', 'water']"
307,Photo by @renan_ozturk | Ode to a @stevemccurryofficial photo classic during our @natgeo #MyanmarClimb expedition. #everythingisaremix,"646,310 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b015eb0c2636f8d8ca09da79fde017ed/5C785AEC/t51.2885-15/fr/e15/p1080x1080/42360391_685581868471887_5377080391831497402_n.jpg,1602,"['historic site', 'wall', 'ancient history', 'history', 'archaeological site', 'temple', 'temple', 'sky', 'building', 'ruins']"
308,"Photo by Michael Yamashita @yamashitaphoto | A rainbow of vegetation and the blue waters of Lake Manasarovar show that not all of Tibetan landscape is colorless. This lake is sacred to four religions: Buddhism, Hinduism, Jainism, and Bon. Pilgrims from all over Tibet, India, Nepal, and neighboring countries travel to worship and circumambulate around the lake. Only the most devoted and brave pilgrims will enter the frigid waters believing it will remove spiritual and physical discomfort, therefore helping to maintain the pristine condition of this crystal clear lake.  #Manasarovar #tibettravel #Tibet","487,267 likes",https://scontent-dfw5-2.cdninstagram.com/vp/6d16487b2ff837d8214cebbf492c885e/5C7CB1AF/t51.2885-15/fr/e15/s1080x1080/41930197_182084436024858_6758445205008734166_n.jpg,1261,"['nature', 'ecosystem', 'highland', 'grassland', 'tundra', 'wilderness', 'sky', 'mountain', 'cloud', 'plain']"
309,"Photo by @tasneemalsultan | A woman sits at a local market in Riyadh, Saudi Arabia.","230,202 likes",https://scontent-dfw5-2.cdninstagram.com/vp/ffdf3b0cb7ed0d8013859dcfc5d70576/5C81E813/t51.2885-15/fr/e15/s1080x1080/42611550_245114009511451_163061575498301726_n.jpg,677,"['bazaar', 'public space', 'marketplace', 'market', 'shopkeeper', 'city']"
310,"Photo by @mmuheisen (Muhammed Muheisen) | ÛÏWe wish to go back to school, we had to leave our home in Syria after it was destroyed in an airstrike, still can remember the sound of the fighter jets in the sky, it was so scary"". Nour and Manar, 12-year-old Syrian refugee twins from Deir ez-Zor, whom I portrayed last September 2018 in a camp northwest of the Greek capital where they and their family are living. For more photos and videos of the refugee crisis follow me @mmuheisen and @everydayrefugees #everydayrefugees #muhammedmuheisen","197,830 likes",https://scontent-dfw5-2.cdninstagram.com/vp/325289f1951e3927bb5de96504f2bf76/5C7F791D/t51.2885-15/fr/e15/s1080x1080/42003297_237409947132142_2679604130110869213_n.jpg,719,"['girl', 'fun']"
311,"Photos by @brentstirton | In the October 2018 issue of @NationalGeographicMagazine myself and writer Peter Gwin examine the current state of #Falconry, with an emphasis on the Arab world. The Arabs have contributed a great deal to the recovery of falcons since the time of the Silent Spring. They have sponsored nesting sites in Mongolia to protect falcons on the steppes, they intensively breed prey species for hunting to minimize impact in host countries and their passion for the sport has led the creation of a new class of captive bred ÛÏsuper-birdsÛ that have come to replace much of the illegally trafficked falcon trade from the wild. The falcon hospitals of the UAE are something to behold as are the relationships between certain falconers and their birds, far surpassing notions of what is possible between man and raptor. Peter and I spent time with the influential master falconer Sheik Butti al Maktoum in the UAE and his breeding maestro Howard Waller. They represent a perfect example of how the natural world can unite people in a common mission despite huge cultural differences. I see great potential for better understanding between Islam and the West through the lens of conservation, a higher value system that should unite us in this time of divisiveness. In this story we also examine the deadly effects of electricity pylons and the way they kill millions of raptors every year. In an image seen here, over 300 precious Saker falcons lie dead, a tiny sampling collected over one year from a 55 kilometer stretch of powerline in Mongolia. Millions of raptors are killed in this manner every year. It only requires a small design tweak to prevent this from happening and all future designs could and should include this. #natgeo #falcons #conservation #UnitedArabEmirates #Falconry","239,569 likes",https://scontent-dfw5-2.cdninstagram.com/vp/52c4a773d101da6726a064a61dda6e47/5C726792/t51.2885-15/e35/40826000_560096084446433_3395589702705566979_n.jpg,776,"['soil', 'waste', 'plant', 'grass', 'pollution']"
312,"Photos by @JoelSartore and Carl Akeley | With his project the National Geographic Photo Ark, Joel Sartore is using the power of photography to inspire people to help save species at risk before itÛªs too late. With this adorable portrait of a Malayan tapir born six days earlier at the Minnesota Zoo, Sartore highlights the fact that there are less than 2500 of them left in existence, and hopefully inspires people into action. In contrast, Carl Akeley, born a century earlier, spent much of his life hunting rare creatures. Towards the end of AkeleyÛªs life, he ultimately converted into an outspoken conservationist, and helped to establish the first wildlife sanctuary in Africa in 1925. Two photographers separated not only by a century, but also by philosophies, in the end embraced the same goal: protect wildlife. To see more pairs from the @natgeoimagecollection flash sale of art prints FROM THE ARCHIVES: THEN AND NOW, visit ngic.photos/NGFlashSale.","595,693 likes",https://scontent-dfw5-2.cdninstagram.com/vp/6fbfbcbbd348406cf2e0ce5db17ecd42/5C819BA0/t51.2885-15/e35/41977775_2039372989448376_5451246374844940061_n.jpg,3291,"['fauna', 'terrestrial animal', 'wildlife', 'snout', 'organism', 'fur', 'carnivoran']"
